variable,missing
id_n,0
id_pct,0
rama_id_n,0
rama_id_pct,0
disciplina_id_n,0
disciplina_id_pct,0
tipo_titulo_id_n,0
tipo_titulo_id_pct,0
gestion_id_n,0
gestion_id_pct,0
genero_id_n,0
genero_id_pct,0
region_id_n,0
region_id_pct,0
tamaño_id_n,341616
tamaño_id_pct,41.643474921830716
letra_id_n,341732
letra_id_pct,41.657615486356185
salario_n,341616
salario_pct,41.643474921830716
anio_n,0
anio_pct,0
anioegreso_n,0
anioegreso_pct,0
anionac_n,1188
anionac_pct,0.1448188849677266
